AÑO,SEMESTRE,TRIMESTRE,DPTO,MUNICIPIO,ESPECIE,TIPO PRODUCTO,FUENTE,VOLUMEN M3
2019,I,I,Córdoba,Lorica,Tectona grandis L. Fil,Bloque,ICA,10
2019,I,I,Córdoba,Lorica,Tectona grandis L. Fil,Otros,ICA,10
2019,I,I,Córdoba,Lorica,Tectona grandis L. Fil,Rolliza,ICA,452
2019,I,I,Córdoba,Los Córdobas,Tectona grandis L. Fil,Bloque,ICA,22
2019,I,I,Córdoba,Los Córdobas,Tectona grandis L. Fil,Rolliza,ICA,22
2019,I,I,Córdoba,Montelibano,Acacia mangium,Bloque,ICA,796
2019,I,I,Córdoba,Montelibano,Acacia mangium,Palanca de Mina,ICA,75
2019,I,I,Córdoba,Montelibano,Acacia mangium,Rolliza,ICA,772
2019,I,I,Córdoba,Montelibano,Tectona grandis L. Fil,Bloque,ICA,116
2019,I,I,Córdoba,Montelibano,Tectona grandis L. Fil,Rolliza,ICA,572
2019,I,I,Córdoba,Montería,Acacia mangium,Bloque,ICA,79
2019,I,I,Córdoba,Montería,Tabebuia rosea,Bloque,ICA,5
2019,I,I,Córdoba,Montería,Tabebuia rosea,Tabla,ICA,8
2019,I,I,Córdoba,Montería,Tectona grandis L. Fil,Bloque,ICA,276
2019,I,I,Córdoba,Montería,Tectona grandis L. Fil,Rolliza,ICA,574
2019,I,I,Córdoba,Planeta Rica,Eucalyptus tereticornis,Otros,ICA,23
2019,I,I,Córdoba,Planeta Rica,Eucalyptus tereticornis,Rolliza,ICA,1156
2019,I,I,Córdoba,Planeta Rica,Pachira quinata,Bloque,ICA,96
2019,I,I,Córdoba,Planeta Rica,Pachira quinata,Otros,ICA,17
2019,I,I,Córdoba,Planeta Rica,Tectona grandis L. Fil,Bloque,ICA,145
2019,I,I,Córdoba,Planeta Rica,Tectona grandis L. Fil,Rolliza,ICA,102
2019,I,I,Córdoba,Pueblo Nuevo,Tectona grandis L. Fil,Bloque,ICA,10
2019,I,I,Córdoba,Pueblo Nuevo,Tectona grandis L. Fil,Rolliza,ICA,7
2019,I,I,Córdoba,Puerto Escondido,Tectona grandis L. Fil,Rolliza,ICA,155
2019,I,I,Córdoba,Puerto Libertador,Tectona grandis L. Fil,Otros,ICA,21
2019,I,I,Córdoba,Puerto Libertador,Tectona grandis L. Fil,Rolliza,ICA,1021
2019,I,I,Córdoba,Sahagún,Acacia mangium,Otros,ICA,34
2019,I,I,Córdoba,Sahagún,Acacia mangium,Rolliza,ICA,34
2019,I,I,Córdoba,Sahagún,Tectona grandis L. Fil,Bloque,ICA,3
2019,I,I,Córdoba,Sahagún,Tectona grandis L. Fil,Otros,ICA,33
2019,I,I,Córdoba,Sahagún,Tectona grandis L. Fil,Rolliza,ICA,5
2019,I,I,Córdoba,San Antero,Tabebuia rosea,Bloque,ICA,42
2019,I,I,Córdoba,San Antero,Tectona grandis L. Fil,Bloque,ICA,19
2019,I,I,Córdoba,San Antero,Tectona grandis L. Fil,Rolliza,ICA,15
2019,I,I,Córdoba,San Carlos,Acacia mangium,Bloque,ICA,87
2019,I,I,Córdoba,San Pelayo,Tectona grandis L. Fil,Rolliza,ICA,171
2019,I,I,Córdoba,Tierralta,Acacia mangium,Bloque,ICA,1529
2019,I,I,Córdoba,Tierralta,Acacia mangium,Pulpa,ICA,84
2019,I,I,Córdoba,Tierralta,Acacia mangium,Rolliza,ICA,689
2019,I,I,Córdoba,Tierralta,Cedrela odorata L.,Bloque,ICA,6
2019,I,I,Córdoba,Tierralta,Gmelina arborea,Bloque,ICA,33
2019,I,I,Córdoba,Tierralta,Tabebuia rosea,Bloque,ICA,15
2019,I,I,Córdoba,Tierralta,Tectona grandis L. Fil,Bloque,ICA,6
2019,I,I,Córdoba,Valencia,Tabebuia rosea,Bloque,ICA,52
2019,I,I,Córdoba,Valencia,Tectona grandis L. Fil,Bloque,ICA,114
2019,I,I,Córdoba,Valencia,Tectona grandis L. Fil,Otros,ICA,5
2019,I,I,Córdoba,Valencia,Tectona grandis L. Fil,Rolliza,ICA,182
2019,I,I,Cundinamarca,Albán,Eucalyptus globulus,Bloque,ICA,300
2019,I,I,Cundinamarca,Albán,Eucalyptus globulus,Postes,ICA,23
2019,I,I,Cundinamarca,Albán,Eucalyptus globulus,Rolliza,ICA,759
2019,I,I,Cundinamarca,Albán,Eucalyptus grandis,Bloque,ICA,26
2019,I,I,Cundinamarca,Albán,Fraxinus spp.,Bloque,ICA,8
2019,I,I,Cundinamarca,Albán,Pinus oocarpa,Rolliza,ICA,135
2019,I,I,Cundinamarca,Albán,Pinus patula,Bloque,ICA,7
2019,I,I,Cundinamarca,Albán,Pinus patula,Tolete,ICA,12
2019,I,I,Cundinamarca,Anolaima,Eucalyptus globulus,Bloque,ICA,67
2019,I,I,Cundinamarca,Anolaima,Eucalyptus globulus,Tolete,ICA,12
2019,I,I,Cundinamarca,Bituima,Tabebuia rosea,Bloque,ICA,12
2019,I,I,Cundinamarca,Bojacá,Cupressus lusitanica,Rolliza,ICA,144
2019,I,I,Cundinamarca,Bojacá,Pinus patula,Rolliza,ICA,54
2019,I,I,Cundinamarca,Cajicá,Eucalyptus globulus,Bloque,ICA,265
2019,I,I,Cundinamarca,Cajicá,Eucalyptus globulus,Rolliza,ICA,104
2019,I,I,Cundinamarca,Cajicá,Eucalyptus globulus,Tolete,ICA,15
2019,I,I,Cundinamarca,Carmen De Carupa,Cupressus lusitanica,Bloque,ICA,25
2019,I,I,Cundinamarca,Carmen De Carupa,Cupressus lusitanica,Otros,ICA,58
2019,I,I,Cundinamarca,Carmen De Carupa,Cupressus lusitanica,Palanca de Mina,ICA,15
2019,I,I,Cundinamarca,Carmen De Carupa,Eucalyptus globulus,Bloque,ICA,6
2019,I,I,Cundinamarca,Carmen De Carupa,Eucalyptus globulus,Limatón,ICA,10
2019,I,I,Cundinamarca,Carmen De Carupa,Eucalyptus globulus,Otros,ICA,357
2019,I,I,Cundinamarca,Carmen De Carupa,Eucalyptus globulus,Rolliza,ICA,122
2019,I,I,Cundinamarca,Carmen De Carupa,Pinus patula,Bloque,ICA,42
2019,I,I,Cundinamarca,Carmen De Carupa,Pinus patula,Otros,ICA,18
2019,I,I,Cundinamarca,Carmen De Carupa,Pinus patula,Tolete,ICA,236
2019,I,I,Cundinamarca,Choachí,Eucalyptus globulus,Postes,ICA,15
2019,I,I,Cundinamarca,Chocontá,Acacia decurrens,Rolliza,ICA,178
2019,I,I,Cundinamarca,Chocontá,Acacia melanoxylon,Bloque,ICA,16
2019,I,I,Cundinamarca,Chocontá,Eucalyptus globulus,Bloque,ICA,115
2019,I,I,Cundinamarca,Chocontá,Eucalyptus globulus,Rolliza,ICA,125
2019,I,I,Cundinamarca,Chocontá,Pinus patula,Bloque,ICA,268
2019,I,I,Cundinamarca,Chocontá,Pinus patula,Otros,ICA,27
2019,I,I,Cundinamarca,Chocontá,Pinus patula,Rolliza,ICA,69
2019,I,I,Cundinamarca,Cucunuba,Acacia melanoxylon,Otros,ICA,10
2019,I,I,Cundinamarca,Cucunuba,Acacia melanoxylon,Palanca de Mina,ICA,40
2019,I,I,Cundinamarca,El Colegio,Cordia alliodora,Bloque,ICA,32
2019,I,I,Cundinamarca,El Colegio,Cordia alliodora,Tolete,ICA,16
2019,I,I,Cundinamarca,El Peñón,Eucalyptus grandis,Bloque,ICA,14
2019,I,I,Cundinamarca,El Peñón,Eucalyptus grandis,Limatón,ICA,40
2019,I,I,Cundinamarca,El Rosal,Eucalyptus globulus,Bloque,ICA,34
2019,I,I,Cundinamarca,El Rosal,Eucalyptus globulus,Rolliza,ICA,23
2019,I,I,Cundinamarca,El Rosal,Pinus patula,Bloque,ICA,13
2019,I,I,Cundinamarca,Facatativá,Eucalyptus globulus,Bloque,ICA,120
2019,I,I,Cundinamarca,Facatativá,Eucalyptus globulus,Rolliza,ICA,314
2019,I,I,Cundinamarca,Facatativá,Eucalyptus globulus,Tolete,ICA,16
2019,I,I,Cundinamarca,Facatativá,Pinus patula,Bloque,ICA,194
2019,I,I,Cundinamarca,Facatativá,Pinus patula,Rolliza,ICA,25
2019,I,I,Cundinamarca,Funza,Cupressus lusitanica,Bloque,ICA,40
2019,I,I,Cundinamarca,Funza,Cupressus lusitanica,Cercos,ICA,12
2019,I,I,Cundinamarca,Funza,Cupressus lusitanica,Rolliza,ICA,46
2019,I,I,Cundinamarca,Funza,Cupressus lusitanica,Tolete,ICA,40
2019,I,I,Cundinamarca,Funza,Eucalyptus globulus,Bloque,ICA,13
2019,I,I,Cundinamarca,Fúquene,Eucalyptus globulus,Bloque,ICA,22
2019,I,I,Cundinamarca,Fúquene,Eucalyptus globulus,Otros,ICA,188
2019,I,I,Cundinamarca,Fúquene,Pinus radiata,Bloque,ICA,36
2019,I,I,Cundinamarca,Gachetá,Eucalyptus globulus,Bloque,ICA,40
2019,I,I,Cundinamarca,Gama,Eucalyptus globulus,Bloque,ICA,150
2019,I,I,Cundinamarca,Gama,Eucalyptus globulus,Rolliza,ICA,22
2019,I,I,Cundinamarca,Gama,Pinus patula,Bloque,ICA,12
2019,I,I,Cundinamarca,Gama,Pinus patula,Rolliza,ICA,1
2019,I,I,Cundinamarca,Granada,Eucalyptus globulus,Palanca de Mina,ICA,23
2019,I,I,Cundinamarca,Guacheta,Acacia melanoxylon,Otros,ICA,74
2019,I,I,Cundinamarca,Guacheta,Eucalyptus globulus,Bloque,ICA,75
2019,I,I,Cundinamarca,Guacheta,Eucalyptus globulus,Otros,ICA,507
2019,I,I,Cundinamarca,Guacheta,Eucalyptus globulus,Palanca de Mina,ICA,10
2019,I,I,Cundinamarca,Guacheta,Pinus patula,Otros,ICA,19
2019,I,I,Cundinamarca,Guacheta,Pinus radiata,Otros,ICA,30
2019,I,I,Cundinamarca,Guasca,Eucalyptus globulus,Palanca de Mina,ICA,338
2019,I,I,Cundinamarca,Guasca,Eucalyptus globulus,Rolliza,ICA,40
2019,I,I,Cundinamarca,Guatavita,Acacia melanoxylon,Bloque,ICA,67
2019,I,I,Cundinamarca,Guatavita,Acacia melanoxylon,Rolliza,ICA,48
2019,I,I,Cundinamarca,Guatavita,Eucalyptus globulus,Bloque,ICA,12
2019,I,I,Cundinamarca,Guatavita,Eucalyptus globulus,Palanca de Mina,ICA,16
2019,I,I,Cundinamarca,Guatavita,Eucalyptus globulus,Rolliza,ICA,12
2019,I,I,Cundinamarca,Guatavita,Eucalyptus globulus,Tabla,ICA,6
2019,I,I,Cundinamarca,Guatavita,Eucalyptus globulus,Tolete,ICA,3
2019,I,I,Cundinamarca,Guatavita,Pinus patula,Bloque,ICA,4
2019,I,I,Cundinamarca,Guatavita,Pinus patula,Tabla,ICA,11
2019,I,I,Cundinamarca,Guatavita,Pinus patula,Tolete,ICA,6
2019,I,I,Cundinamarca,Junín,Eucalyptus globulus,Bloque,ICA,12
2019,I,I,Cundinamarca,Junín,Pinus patula,Bloque,ICA,11
2019,I,I,Cundinamarca,La Palma,Eucalyptus grandis,Bloque,ICA,108
2019,I,I,Cundinamarca,La Vega,Eucalyptus globulus,Bloque,ICA,6
2019,I,I,Cundinamarca,La Vega,Eucalyptus globulus,Rolliza,ICA,115
2019,I,I,Cundinamarca,Lenguazaque,Acacia melanoxylon,Otros,ICA,10
2019,I,I,Cundinamarca,Lenguazaque,Acacia melanoxylon,Palanca de Mina,ICA,10
2019,I,I,Cundinamarca,Lenguazaque,Eucalyptus globulus,Bloque,ICA,100
2019,I,I,Cundinamarca,Lenguazaque,Eucalyptus globulus,Otros,ICA,491
2019,I,I,Cundinamarca,Lenguazaque,Eucalyptus globulus,Palanca de Mina,ICA,18
2019,I,I,Cundinamarca,Lenguazaque,Eucalyptus globulus,Rolliza,ICA,33
2019,I,I,Cundinamarca,Lenguazaque,Eucalyptus globulus,Tolete,ICA,24
2019,I,I,Cundinamarca,Manta,Cupressus lusitanica,Bloque,ICA,8
2019,I,I,Cundinamarca,Medina,Acacia mangium,Rolliza,ICA,539
2019,I,I,Cundinamarca,Mosquera,Eucalyptus globulus,Bloque,ICA,165
2019,I,I,Cundinamarca,Mosquera,Eucalyptus globulus,Rolliza,ICA,70
2019,I,I,Cundinamarca,Pacho,Cupressus lusitanica,Bloque,ICA,11
2019,I,I,Cundinamarca,Pacho,Eucalyptus globulus,Bloque,ICA,110
2019,I,I,Cundinamarca,Pacho,Eucalyptus globulus,Cercos,ICA,11
2019,I,I,Cundinamarca,Pacho,Eucalyptus globulus,Palanca de Mina,ICA,20
2019,I,I,Cundinamarca,Pacho,Eucalyptus globulus,Postes,ICA,23
2019,I,I,Cundinamarca,Pacho,Eucalyptus grandis,Bloque,ICA,185
2019,I,I,Cundinamarca,Pacho,Eucalyptus grandis,Postes,ICA,12
2019,I,I,Cundinamarca,Pacho,Pinus patula,Bloque,ICA,4
2019,I,I,Cundinamarca,Pacho,Pinus tecunumanii,Bloque,ICA,12
2019,I,I,Cundinamarca,Pacho,Pinus tecunumanii,Madera troceada,ICA,6
2019,I,I,Cundinamarca,Paime,Pinus tecunumanii,Bloque,ICA,22
2019,I,I,Cundinamarca,Paime,Pinus tecunumanii,Durmientes,ICA,36
2019,I,I,Cundinamarca,Pasca,Eucalyptus globulus,Postes,ICA,16
2019,I,I,Cundinamarca,Pasca,Eucalyptus globulus,Rolliza,ICA,36
2019,I,I,Cundinamarca,Puerto Salgar,Cordia alliodora,Bloque,ICA,9
2019,I,I,Cundinamarca,Puerto Salgar,Pseudosamanea guachapele,Postes,ICA,9
2019,I,I,Cundinamarca,Puerto Salgar,Tectona grandis L. Fil,Bloque,ICA,1
2019,I,I,Cundinamarca,Puerto Salgar,Tectona grandis L. Fil,Rolliza,ICA,4
2019,I,I,Cundinamarca,Quipile,Anacardium excelsum,Bloque,ICA,6
2019,I,I,Cundinamarca,Quipile,Eucalyptus globulus,Bloque,ICA,84
2019,I,I,Cundinamarca,Quipile,Eucalyptus globulus,Postes,ICA,10
2019,I,I,Cundinamarca,Quipile,Pinus patula,Bloque,ICA,2
2019,I,I,Cundinamarca,Quipile,Tabebuia rosea,Bloque,ICA,18
2019,I,I,Cundinamarca,Quipile,Terminalia amazonia,Bloque,ICA,3
2019,I,I,Cundinamarca,San Cayetano,Cupressus lusitanica,Bloque,ICA,12
2019,I,I,Cundinamarca,San Francisco,Eucalyptus globulus,Bloque,ICA,775
2019,I,I,Cundinamarca,San Francisco,Eucalyptus globulus,Rolliza,ICA,978
2019,I,I,Cundinamarca,Sasaima,Acacia mangium,Rolliza,ICA,22
2019,I,I,Cundinamarca,Sasaima,Eucalyptus grandis,Rolliza,ICA,37
2019,I,I,Cundinamarca,Sesquilé,Eucalyptus globulus,Bloque,ICA,16
2019,I,I,Cundinamarca,Sesquilé,Eucalyptus globulus,Limatón,ICA,26
2019,I,I,Cundinamarca,Sesquilé,Eucalyptus globulus,Palanca de Mina,ICA,127
2019,I,I,Cundinamarca,Sesquilé,Eucalyptus globulus,Rolliza,ICA,14
2019,I,I,Cundinamarca,Sibaté,Acacia melanoxylon,Bloque,ICA,10
2019,I,I,Cundinamarca,Sibaté,Eucalyptus globulus,Bloque,ICA,347
2019,I,I,Cundinamarca,Sibaté,Eucalyptus globulus,Rolliza,ICA,260
2019,I,I,Cundinamarca,Sibaté,Pinus patula,Bloque,ICA,77
2019,I,I,Cundinamarca,Simijaca,Acacia melanoxylon,Bloque,ICA,14
2019,I,I,Cundinamarca,Simijaca,Acacia melanoxylon,Otros,ICA,70
2019,I,I,Cundinamarca,Simijaca,Eucalyptus globulus,Bloque,ICA,187
2019,I,I,Cundinamarca,Simijaca,Eucalyptus globulus,Limatón,ICA,13
2019,I,I,Cundinamarca,Simijaca,Eucalyptus globulus,Otros,ICA,232
2019,I,I,Cundinamarca,Simijaca,Eucalyptus globulus,Palanca de Mina,ICA,243
2019,I,I,Cundinamarca,Simijaca,Eucalyptus globulus,Postes,ICA,10
2019,I,I,Cundinamarca,Simijaca,Pinus patula,Bloque,ICA,85
2019,I,I,Cundinamarca,Simijaca,Pinus radiata,Bloque,ICA,69
2019,I,I,Cundinamarca,Soacha,Acacia decurrens,Bloque,ICA,77
2019,I,I,Cundinamarca,Soacha,Acacia decurrens,Tolete,ICA,36
2019,I,I,Cundinamarca,Soacha,Eucalyptus globulus,Bloque,ICA,814
2019,I,I,Cundinamarca,Soacha,Eucalyptus globulus,Postes,ICA,10
2019,I,I,Cundinamarca,Soacha,Eucalyptus globulus,Rolliza,ICA,259
2019,I,I,Cundinamarca,Soacha,Eucalyptus grandis,Bloque,ICA,18
2019,I,I,Cundinamarca,Subachoque,Eucalyptus globulus,Bloque,ICA,21
2019,I,I,Cundinamarca,Subachoque,Eucalyptus globulus,Rolliza,ICA,42
2019,I,I,Cundinamarca,Subachoque,Eucalyptus globulus,Tolete,ICA,7
2019,I,I,Cundinamarca,Subachoque,Pinus patula,Bloque,ICA,7
2019,I,I,Cundinamarca,Subachoque,Pinus patula,Rolliza,ICA,7
2019,I,I,Cundinamarca,Suesca,Eucalyptus globulus,Bloque,ICA,55
2019,I,I,Cundinamarca,Suesca,Eucalyptus globulus,Madera troceada,ICA,36
2019,I,I,Cundinamarca,Suesca,Eucalyptus globulus,Otros,ICA,6
2019,I,I,Cundinamarca,Suesca,Eucalyptus globulus,Palanca de Mina,ICA,178
2019,I,I,Cundinamarca,Suesca,Eucalyptus globulus,Rolliza,ICA,50
2019,I,I,Cundinamarca,Suesca,Eucalyptus globulus,Tabla,ICA,4
2019,I,I,Cundinamarca,Susa,Eucalyptus globulus,Bloque,ICA,66
2019,I,I,Cundinamarca,Susa,Eucalyptus globulus,Otros,ICA,495
2019,I,I,Cundinamarca,Susa,Eucalyptus globulus,Palanca de Mina,ICA,125
2019,I,I,Cundinamarca,Susa,Pinus patula,Otros,ICA,8
2019,I,I,Cundinamarca,Susa,Pinus patula,Tolete,ICA,6
2019,I,I,Cundinamarca,Sutatausa,Cupressus lusitanica,Bloque,ICA,18
2019,I,I,Cundinamarca,Sutatausa,Cupressus lusitanica,Tolete,ICA,12
2019,I,I,Cundinamarca,Sutatausa,Eucalyptus globulus,Bloque,ICA,18
2019,I,I,Cundinamarca,Sutatausa,Eucalyptus globulus,Otros,ICA,22
2019,I,I,Cundinamarca,Sutatausa,Eucalyptus globulus,Palanca de Mina,ICA,250
2019,I,I,Cundinamarca,Sutatausa,Eucalyptus globulus,Tolete,ICA,12
2019,I,I,Cundinamarca,Sutatausa,Pinus patula,Bloque,ICA,12
2019,I,I,Cundinamarca,Tibacuy,Cordia alliodora,Bloque,ICA,8
2019,I,I,Cundinamarca,Tocancipá,Cupressus lusitanica,Rolliza,ICA,31
2019,I,I,Cundinamarca,Tocancipá,Eucalyptus globulus,Rolliza,ICA,382
2019,I,I,Cundinamarca,Ubate,Eucalyptus globulus,Bloque,ICA,107
2019,I,I,Cundinamarca,Ubate,Eucalyptus globulus,Otros,ICA,241
2019,I,I,Cundinamarca,Ubate,Eucalyptus globulus,Palanca de Mina,ICA,89
2019,I,I,Cundinamarca,Ubate,Eucalyptus globulus,Tolete,ICA,12
2019,I,I,Cundinamarca,Ubate,Pinus patula,Tolete,ICA,12
2019,I,I,Cundinamarca,Vergara,Eucalyptus grandis,Rolliza,ICA,20
2019,I,I,Cundinamarca,Zipacón,Eucalyptus globulus,Bloque,ICA,176
2019,I,I,Cundinamarca,Zipacón,Eucalyptus globulus,Limatón,ICA,10
2019,I,I,Cundinamarca,Zipacón,Eucalyptus globulus,Rolliza,ICA,195
2019,I,I,Cundinamarca,Zipacón,Pinus patula,Bloque,ICA,6
2019,I,I,Cundinamarca,Zipaquirá,Eucalyptus globulus,Bloque,ICA,65
2019,I,I,Cundinamarca,Zipaquirá,Eucalyptus globulus,Palanca de Mina,ICA,150
2019,I,I,Cundinamarca,Zipaquirá,Eucalyptus globulus,Rolliza,ICA,622
2019,I,I,Guaviare,El Retorno,Acacia mangium,Bloque,ICA,72
2019,I,I,Huila,Agrado,Pinus patula,Tabla,ICA,39
2019,I,I,Huila,Campoalegre,Eucalyptus grandis,Bloque,ICA,36
2019,I,I,Huila,Garzón,Cordia alliodora,Bloque,ICA,57
2019,I,I,Huila,Garzón,Cordia alliodora,Tabla,ICA,3
2019,I,I,Huila,Garzón,Cordia alliodora,Tolete,ICA,11
2019,I,I,Huila,Garzón,Eucalyptus grandis,Bloque,ICA,258
2019,I,I,Huila,Garzón,Eucalyptus grandis,Cercos,ICA,25
2019,I,I,Huila,Garzón,Eucalyptus grandis,Limatón,ICA,11
2019,I,I,Huila,Garzón,Eucalyptus grandis,Otros,ICA,2
2019,I,I,Huila,Garzón,Eucalyptus grandis,Postes,ICA,44
2019,I,I,Huila,Garzón,Eucalyptus grandis,Tabla,ICA,3
2019,I,I,Huila,Garzón,Eucalyptus grandis,Tolete,ICA,76
2019,I,I,Huila,Gigante,Cordia alliodora,Bloque,ICA,51
2019,I,I,Huila,Gigante,Eucalyptus grandis,Bloque,ICA,228
2019,I,I,Huila,Gigante,Eucalyptus grandis,Cercos,ICA,17
2019,I,I,Huila,Gigante,Eucalyptus grandis,Postes,ICA,85
2019,I,I,Huila,Gigante,Eucalyptus grandis,Rolliza,ICA,40
2019,I,I,Huila,Gigante,Pinus oocarpa,Cercos,ICA,1
2019,I,I,Huila,La Plata,Eucalyptus grandis,Bloque,ICA,31
2019,I,I,Huila,La Plata,Eucalyptus grandis,Otros,ICA,14
2019,I,I,Huila,La Plata,Eucalyptus grandis,Postes,ICA,3
2019,I,I,Huila,La Plata,Eucalyptus grandis,Tabla,ICA,2
2019,I,I,Huila,La Plata,Eucalyptus grandis,Tolete,ICA,7
2019,I,I,Huila,La Plata,Pinus oocarpa,Bloque,ICA,3
2019,I,I,Huila,La Plata,Pinus patula,Bloque,ICA,21
2019,I,I,Huila,La Plata,Pinus patula,Palanca de Mina,ICA,11
2019,I,I,Huila,Neiva,Eucalyptus globulus,Bloque,ICA,25
2019,I,I,Huila,Palermo,Tectona grandis L. Fil,Bloque,ICA,7
2019,I,I,Huila,Pital,Eucalyptus grandis,Bloque,ICA,123
2019,I,I,Huila,Pital,Pinus oocarpa,Bloque,ICA,112
2019,I,I,Huila,Pitalito,Eucalyptus grandis,Limatón,ICA,15
2019,I,I,Huila,Tello,Eucalyptus grandis,Bloque,ICA,216
2019,I,I,Huila,Tello,Eucalyptus grandis,Rolliza,ICA,16
2019,I,I,La Guajira,Dibulla,Cordia alliodora,Otros,ICA,41
2019,I,I,La Guajira,Dibulla,Cordia alliodora,Rolliza,ICA,1
2019,I,I,La Guajira,Dibulla,Tectona grandis L. Fil,Otros,ICA,2
2019,I,I,Magdalena,Aracataca,Tectona grandis L. Fil,Bloque,ICA,86
2019,I,I,Magdalena,Aracataca,Tectona grandis L. Fil,Otros,ICA,20
2019,I,I,Magdalena,Aracataca,Tectona grandis L. Fil,Rolliza,ICA,99
2019,I,I,Magdalena,Chivolo,Eucalyptus tereticornis,Rolliza,ICA,380
2019,I,I,Magdalena,Chivolo,Tectona grandis L. Fil,Rolliza,ICA,24
2019,I,I,Magdalena,El Dificil (Ariguani),Gmelina arborea,Rolliza,ICA,783
2019,I,I,Magdalena,El Piñón,Eucalyptus tereticornis,Otros,ICA,16
2019,I,I,Magdalena,El Piñón,Gmelina arborea,Rolliza,ICA,282
2019,I,I,Magdalena,El Piñón,Pachira quinata,Bloque,ICA,336
2019,I,I,Magdalena,El Piñón,Tabebuia rosea,Bloque,ICA,32
2019,I,I,Magdalena,Pedraza,Gmelina arborea,Bloque,ICA,54
2019,I,I,Magdalena,Pedraza,Gmelina arborea,Rolliza,ICA,164
2019,I,I,Magdalena,Pijino Del Carmen,Eucalyptus tereticornis,Rolliza,ICA,580
2019,I,I,Magdalena,Pivijay,Eucalyptus tereticornis,Rolliza,ICA,36
2019,I,I,Magdalena,Plato,Gmelina arborea,Bloque,ICA,73
2019,I,I,Magdalena,Plato,Gmelina arborea,Otros,ICA,15
2019,I,I,Magdalena,Plato,Gmelina arborea,Rolliza,ICA,148
2019,I,I,Magdalena,Plato,Pachira quinata,Bloque,ICA,35
2019,I,I,Magdalena,Sabanas De San Angel,Eucalyptus tereticornis,Otros,ICA,4
2019,I,I,Magdalena,Sabanas De San Angel,Eucalyptus tereticornis,Pulpa,ICA,75
2019,I,I,Magdalena,Sabanas De San Angel,Eucalyptus tereticornis,Rolliza,ICA,312
2019,I,I,Magdalena,Sabanas De San Angel,Gmelina arborea,Pulpa,ICA,7
2019,I,I,Magdalena,Sabanas De San Angel,Gmelina arborea,Rolliza,ICA,154
2019,I,I,Magdalena,Sabanas De San Angel,Pachira quinata,Bloque,ICA,80
2019,I,I,Magdalena,Sabanas De San Angel,Pachira quinata,Otros,ICA,5
2019,I,I,Magdalena,Sabanas De San Angel,Pachira quinata,Rolliza,ICA,10
2019,I,I,Magdalena,Sabanas De San Angel,Tectona grandis L. Fil,Otros,ICA,24
2019,I,I,Magdalena,Sabanas De San Angel,Tectona grandis L. Fil,Rolliza,ICA,558
2019,I,I,Magdalena,Sabanas De San Angel,Tectona grandis L. Fil,Tabla,ICA,15
2019,I,I,Magdalena,San Sebastián de Buenavista,Eucalyptus camaldulensis,Tabla,ICA,5
2019,I,I,Magdalena,San Sebastián de Buenavista,Eucalyptus tereticornis,Rolliza,ICA,870
2019,I,I,Magdalena,San Sebastián de Buenavista,Eucalyptus tereticornis,Tabla,ICA,5
2019,I,I,Magdalena,San Zenon,Eucalyptus tereticornis,Bloque,ICA,97
2019,I,I,Magdalena,San Zenon,Eucalyptus tereticornis,Rolliza,ICA,408
2019,I,I,Magdalena,San Zenon,Eucalyptus tereticornis,Tabla,ICA,1
2019,I,I,Magdalena,Santa Ana,Eucalyptus tereticornis,Rolliza,ICA,35
2019,I,I,Magdalena,Santa Marta,Tectona grandis L. Fil,Rolliza,ICA,1
2019,I,I,Magdalena,Zapayan,Eucalyptus tereticornis,Rolliza,ICA,15
2019,I,I,Magdalena,Zapayan,Gmelina arborea,Bloque,ICA,24
2019,I,I,Magdalena,Zapayan,Gmelina arborea,Rolliza,ICA,172
2019,I,I,Magdalena,Zapayan,Gmelina arborea,Tabla,ICA,424
2019,I,I,Meta,Acacías,Anadenanthera peregrina,Rolliza,ICA,8
2019,I,I,Meta,Acacías,Cassia fistula sensu Brenan,Rolliza,ICA,2
2019,I,I,Meta,Acacías,Gmelina arborea,Bloque,ICA,3
2019,I,I,Meta,Cumaral,Tectona grandis L. Fil,Rolliza,ICA,7
2019,I,I,Meta,El Castillo,Hevea brasiliensis,Bloque,ICA,51
2019,I,I,Meta,Fuente De Oro,Eucalyptus pellita,Rolliza,ICA,15
2019,I,I,Meta,Fuente De Oro,Swietenia macrophylla King,Bloque,ICA,54
2019,I,I,Meta,Fuente De Oro,Swietenia macrophylla King,Rolliza,ICA,212
2019,I,I,Meta,Fuente De Oro,Tectona grandis L. Fil,Bloque,ICA,47
2019,I,I,Meta,Fuente De Oro,Tectona grandis L. Fil,Otros,ICA,16
2019,I,I,Meta,Fuente De Oro,Tectona grandis L. Fil,Rolliza,ICA,91
2019,I,I,Meta,Guamal,Tectona grandis L. Fil,Rolliza,ICA,16
2019,I,I,Meta,Puerto Gaitan,Acacia mangium,Rolliza,ICA,90
2019,I,I,Meta,Puerto Gaitan,Acacia mangium,Tabla,ICA,44
2019,I,I,Meta,Puerto Gaitan,Eucalyptus pellita,Rolliza,ICA,38
2019,I,I,Meta,Puerto Gaitan,Pinus caribaea,Rolliza,ICA,1810
2019,I,I,Meta,Puerto Lleras,Tectona grandis L. Fil,Rolliza,ICA,30
2019,I,I,Meta,Puerto Lopez,Acacia mangium,Bloque,ICA,42
2019,I,I,Meta,Puerto Lopez,Acacia mangium,Otros,ICA,10
